"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Nationality_plural_n","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"499","2022-09-25 11:36:09","2022-09-25 11:36:42",0,100,32,1,"2022-09-25 11:36:42","anonymous","DE",1,1,25,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",32,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"500","2022-09-25 11:37:48","2022-09-25 11:38:06",0,100,18,1,"2022-09-25 11:38:07","anonymous","DE",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",18,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"501","2022-09-25 12:01:39","2022-09-25 12:09:41",0,100,482,1,"2022-09-25 12:09:43","anonymous","DE",0.899999976158142,1,67,0,1,1,8,6,1,"4|3|2|1|5",93,0,0,2,5,"4|3|2|1|5",1,"4|3|2|1|5",80,10,0,0,10,"4|3|2|1|5",4,38,62,"2|1",4,60,40,"2|1",3,5,2,3,5,2,"Deutsche/r","Deutschland","Deutsche",482,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"502","2022-09-25 12:21:39","2022-09-25 12:22:01",0,100,21,1,"2022-09-25 12:22:01","anonymous","DE",1,1,19,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",21,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"503","2022-09-25 12:25:59","2022-09-25 12:26:33",0,100,33,1,"2022-09-25 12:26:35","anonymous","DE",1,1,54,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",33,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"504","2022-09-25 12:28:13","2022-09-25 12:33:41",0,100,327,1,"2022-09-25 12:33:41","anonymous","DE",1,1,27,1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",327,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"505","2022-09-25 12:40:41","2022-09-25 12:41:36",0,100,55,1,"2022-09-25 12:41:38","anonymous","DE",1,1,28,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",55,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"506","2022-09-25 13:48:59","2022-09-25 13:49:39",0,100,39,1,"2022-09-25 13:49:39","anonymous","DE",1,1,42,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",39,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"507","2022-09-25 14:19:20","2022-09-25 14:19:44",0,100,24,1,"2022-09-25 14:19:46","anonymous","DE",1,1,26,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",24,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"508","2022-09-25 15:30:31","2022-09-25 15:36:46",0,100,374,1,"2022-09-25 15:36:46","anonymous","DE",0.899999976158142,1,81,1,1,1,10,10,2,"1|2|3|4|5",20,60,10,5,5,"1|2|3|4|5",2,"1|2|3|4|5",20,50,20,5,5,"1|2|3|4|5",2,30,70,"1|2",3,50,50,"1|2",2,3,2,6,5,2,"Deutsche/r","Deutschland","Deutsche",374,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"509","2022-09-25 15:44:03","2022-09-25 15:44:34",0,100,31,1,"2022-09-25 15:44:34","anonymous","DE",1,1,41,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",31,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"510","2022-09-25 16:14:23","2022-09-25 16:14:40",0,100,17,1,"2022-09-25 16:14:42","anonymous","DE",1,1,24,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",17,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"511","2022-09-25 15:40:28","2022-09-25 16:30:02",0,100,2974,1,"2022-09-25 16:30:04","anonymous","DE",1,1,64,0,1,1,10,10,1,"4|3|2|1|5",39,30,20,10,1,"4|3|2|1|5",1,"4|3|2|1|5",39,30,20,10,1,"4|3|2|1|5",7,30,70,"2|1",3,50,50,"2|1",3,3,2,3,7,1,"Deutsche/r","Deutschland","Deutsche",2974,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"512","2022-09-25 16:31:45","2022-09-25 16:32:29",0,100,44,1,"2022-09-25 16:32:29","anonymous","DE",1,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",44,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"513","2022-09-25 16:44:49","2022-09-25 16:45:35",0,100,46,1,"2022-09-25 16:45:35","anonymous","DE",1,1,35,0,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",46,"Deutschen","Screenout","30-39",NA,NA,"","","","","Germany"
"514","2022-09-25 17:10:29","2022-09-25 17:12:55",0,100,146,1,"2022-09-25 17:12:57","anonymous","DE",1,1,67,0,1,1,10,6,1,"1|2|3|4|5",83,17,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",74,26,0,0,0,"1|2|3|4|5",1,31,69,"1|2",1,30,70,"1|2",2,2,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",146,"Deutschen","Speeder","60+",1,1,"Control","Pass","FL_63","Control","Germany"
"515","2022-09-25 17:43:34","2022-09-25 17:52:57",0,100,563,1,"2022-09-25 17:52:57","anonymous","DE",0.899999976158142,1,78,1,1,1,10,7,1,"1|2|3|4|5",50,30,20,0,0,"1|2|3|4|5",2,"1|2|3|4|5",40,50,10,0,0,"1|2|3|4|5",7,90,10,"1|2",3,60,40,"1|2",2,1,2,6,7,1,"Deutsche/r","Deutschland","Deutsche",563,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"516","2022-09-25 15:05:19","2022-09-25 19:27:18",0,100,15718,1,"2022-09-25 19:27:19","anonymous","DE",0.899999976158142,1,36,1,1,1,7,2,1,"4|3|2|1|5",39,10,25,21,5,"4|3|2|1|5",2,"4|3|2|1|5",30,20,20,20,10,"4|3|2|1|5",3,60,40,"2|1",3,71,29,"2|1",3,4,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",15718,"Deutschen","Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"517","2022-09-25 21:28:30","2022-09-25 21:29:59",0,100,88,1,"2022-09-25 21:29:59","anonymous","DE",1,1,55,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",88,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"518","2022-09-25 21:31:01","2022-09-25 21:44:46",0,100,825,1,"2022-09-25 21:44:47","anonymous","DE",1,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",825,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"519","2022-09-25 21:52:57","2022-09-25 21:54:53",0,100,116,1,"2022-09-25 21:54:54","anonymous","DE",1,1,29,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",116,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"520","2022-09-25 22:03:26","2022-09-25 22:04:11",0,100,45,1,"2022-09-25 22:04:12","anonymous","DE",1,1,25,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",45,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"521","2022-09-25 22:39:40","2022-09-25 22:40:22",0,100,41,1,"2022-09-25 22:40:24","anonymous","DE",1,1,45,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",41,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"522","2022-09-26 03:12:21","2022-09-26 03:12:57",0,100,35,1,"2022-09-26 03:12:57","anonymous","DE",0.899999976158142,1,59,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",35,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"523","2022-09-26 09:10:01","2022-09-26 09:11:16",0,100,74,1,"2022-09-26 09:11:16","anonymous","DE",1,1,24,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",74,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"524","2022-09-26 08:30:06","2022-09-26 09:46:48",0,100,4602,1,"2022-09-26 09:46:49","anonymous","DE",0.800000011920929,1,35,1,1,1,10,0,1,"1|2|3|4|5",86,12,2,0,0,"1|2|3|4|5",1,"1|2|3|4|5",84,14,2,0,0,"1|2|3|4|5",6,40,60,"1|2",3,61,39,"1|2",4,5,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",4602,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
"525","2022-09-26 09:47:05","2022-09-26 09:47:31",0,100,25,1,"2022-09-26 09:47:31","anonymous","DE",1,1,38,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",25,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"526","2022-09-26 10:14:24","2022-09-26 10:26:02",0,100,697,1,"2022-09-26 10:26:02","anonymous","DE",0.800000011920929,1,33,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",697,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"527","2022-09-26 10:29:44","2022-09-26 10:31:20",0,100,95,1,"2022-09-26 10:31:20","anonymous","DE",0.899999976158142,1,65,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",95,"Deutschen","","60+",NA,NA,"","","","","Germany"
"528","2022-09-26 10:33:17","2022-09-26 10:33:47",0,100,30,1,"2022-09-26 10:33:48","anonymous","DE",1,1,45,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",30,"Deutschen","","40-49",NA,NA,"","","","","Germany"
"529","2022-09-26 11:03:04","2022-09-26 11:29:03",0,100,1559,1,"2022-09-26 11:29:04","anonymous","DE",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",1559,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"530","2022-09-26 11:37:51","2022-09-26 11:42:18",0,100,266,1,"2022-09-26 11:42:20","anonymous","DE",1,1,60,0,1,1,5,2,5,"1|2|3|4|5",20,20,20,20,20,"1|2|3|4|5",5,"1|2|3|4|5",20,20,20,20,20,"1|2|3|4|5",4,50,50,"1|2",1,50,50,"1|2",1,1,2,5,5,1,"Deutsche/r","Deutschland","Deutsche",266,"Deutschen","Complete","60+",0,1,"Intervention","Pass","FL_64","Intervention","Germany"
"531","2022-09-26 11:39:04","2022-09-26 11:46:50",0,100,466,1,"2022-09-26 11:46:51","anonymous","DE",1,1,38,0,1,1,8,7,1,"1|2|3|4|5",35,40,10,10,5,"1|2|3|4|5",1,"1|2|3|4|5",30,45,15,5,5,"1|2|3|4|5",4,65,35,"1|2",4,63,37,"1|2",4,6,2,4,4,1,"Deutsche/r","Deutschland","Deutsche",466,"Deutschen","Complete","30-39",0,1,"Control","Pass","FL_64","Control","Germany"
"532","2022-09-26 11:43:37","2022-09-26 11:48:33",0,100,296,1,"2022-09-26 11:48:34","anonymous","DE",1,1,39,0,1,1,9,7,5,"1|2|3|4|5",50,0,30,20,0,"1|2|3|4|5",5,"1|2|3|4|5",70,26,4,0,0,"1|2|3|4|5",4,30,70,"1|2",3,30,70,"1|2",3,4,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",296,"Deutschen","Complete","30-39",0,0,"Control","Pass","FL_88","Control","Germany"
"533","2022-09-26 11:49:02","2022-09-26 11:49:38",0,100,35,1,"2022-09-26 11:49:38","anonymous","DE",0.899999976158142,1,58,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",35,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"534","2022-09-26 11:43:24","2022-09-26 11:55:57",0,100,752,1,"2022-09-26 11:55:57","anonymous","DE",1,1,35,0,1,1,9,6,1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",1,"4|3|2|1|5",100,0,0,0,0,"4|3|2|1|5",5,37,63,"2|1",3,15,85,"2|1",3,5,2,6,5,1,"Deutsche/r","Deutschland","Deutsche",752,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"535","2022-09-26 11:48:42","2022-09-26 11:56:56",0,100,493,1,"2022-09-26 11:56:57","anonymous","DE",1,1,64,0,1,1,10,10,2,"1|2|3|4|5",30,30,20,10,10,"1|2|3|4|5",2,"1|2|3|4|5",20,30,30,10,10,"1|2|3|4|5",7,50,50,"1|2",2,30,70,"1|2",2,3,2,4,7,1,"Deutsche/r","Deutschland","Deutsche",493,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"536","2022-09-26 11:52:08","2022-09-26 11:59:01",0,100,412,1,"2022-09-26 11:59:02","anonymous","DE",0.899999976158142,1,63,0,1,1,10,10,1,"1|2|3|4|5",85,10,1,2,2,"1|2|3|4|5",1,"1|2|3|4|5",30,30,25,5,10,"1|2|3|4|5",2,25,75,"1|2",4,25,75,"1|2",4,4,2,4,6,1,"Deutsche/r","Deutschland","Deutsche",412,"Deutschen","Complete","60+",0,0,"Control","Pass","FL_88","Control","Germany"
"537","2022-09-26 11:52:27","2022-09-26 12:00:04",0,100,456,1,"2022-09-26 12:00:04","anonymous","DE",1,1,61,0,1,1,10,8,2,"4|3|2|1|5",14,33,9,30,14,"4|3|2|1|5",2,"4|3|2|1|5",45,23,8,9,15,"4|3|2|1|5",4,0,100,"2|1",3,40,60,"2|1",2,6,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",456,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"538","2022-09-26 11:55:22","2022-09-26 12:03:45",0,100,502,1,"2022-09-26 12:03:45","anonymous","DE",0.899999976158142,1,31,0,1,1,10,10,2,"1|2|3|4|5",27,29,19,5,20,"1|2|3|4|5",2,"1|2|3|4|5",31,35,7,6,21,"1|2|3|4|5",3,67,33,"1|2",3,34,66,"1|2",2,5,2,4,5,1,"Deutsche/r","Deutschland","Deutsche",502,"Deutschen","Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"539","2022-09-26 12:01:37","2022-09-26 12:03:57",0,100,139,1,"2022-09-26 12:03:57","anonymous","DE",NA,1,30,0,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",4,"1|2|3|4|5",8,18,23,19,32,"1|2|3|4|5",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",139,"Deutschen","","30-39",NA,NA,"","","FL_64","","Germany"
"540","2022-09-26 12:01:30","2022-09-26 12:09:03",0,100,452,1,"2022-09-26 12:09:03","anonymous","DE",1,1,71,0,1,1,10,5,3,"4|3|2|1|5",62,20,13,5,0,"4|3|2|1|5",2,"4|3|2|1|5",50,30,20,0,0,"4|3|2|1|5",7,60,40,"2|1",1,40,60,"2|1",1,1,2,4,10,1,"Deutsche/r","Deutschland","Deutsche",452,"Deutschen","Complete","60+",1,0,"Intervention","Pass","FL_76","Intervention","Germany"
"541","2022-09-26 12:02:21","2022-09-26 12:09:08",0,100,406,1,"2022-09-26 12:09:08","anonymous","DE",0.899999976158142,1,69,0,1,1,10,10,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",7,23,77,"1|2",3,14,86,"1|2",4,7,2,4,3,2,"Deutsche/r","Deutschland","Deutsche",406,"Deutschen","Complete","60+",1,1,"Control","Pass","FL_63","Control","Germany"
"542","2022-09-26 12:03:21","2022-09-26 12:09:20",0,100,358,1,"2022-09-26 12:09:21","anonymous","DE",0.800000011920929,1,66,0,1,1,10,10,2,"4|3|2|1|5",39,37,12,5,7,"4|3|2|1|5",1,"4|3|2|1|5",27,28,27,18,0,"4|3|2|1|5",5,38,62,"2|1",4,35,65,"2|1",3,5,2,4,7,1,"Deutsche/r","Deutschland","Deutsche",358,"Deutschen","Complete","60+",0,1,"Control","Pass","FL_64","Control","Germany"
"543","2022-09-26 12:06:19","2022-09-26 12:15:59",0,100,580,1,"2022-09-26 12:16:01","anonymous","DE",0.899999976158142,1,79,0,1,1,10,10,1,"4|3|2|1|5",70,20,10,0,0,"4|3|2|1|5",1,"4|3|2|1|5",81,17,0,0,2,"4|3|2|1|5",7,39,61,"2|1",4,10,90,"2|1",4,5,2,6,8,1,"Deutsche/r","Deutschland","Deutsche",580,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"544","2022-09-26 12:11:06","2022-09-26 12:16:14",0,100,308,1,"2022-09-26 12:16:15","anonymous","DE",0.899999976158142,1,64,0,1,1,7,4,1,"4|3|2|1|5",60,20,0,0,20,"4|3|2|1|5",1,"4|3|2|1|5",80,0,0,0,20,"4|3|2|1|5",4,20,80,"2|1",3,10,90,"2|1",3,5,2,6,4,1,"Deutsche/r","Deutschland","Deutsche",308,"Deutschen","Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Germany"
"545","2022-09-26 12:17:38","2022-09-26 12:18:06",0,100,28,1,"2022-09-26 12:18:08","anonymous","DE",1,1,38,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",28,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"546","2022-09-26 12:19:13","2022-09-26 12:19:37",0,100,23,1,"2022-09-26 12:19:37","anonymous","DE",1,1,23,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",23,"Deutschen","","18-29",NA,NA,"","","","","Germany"
"547","2022-09-26 12:21:33","2022-09-26 12:22:16",0,100,43,1,"2022-09-26 12:22:17","anonymous","DE",1,1,39,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",43,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"548","2022-09-26 12:22:16","2022-09-26 12:23:04",0,100,47,1,"2022-09-26 12:23:04","anonymous","DE",1,1,59,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",47,"Deutschen","","50-59",NA,NA,"","","","","Germany"
"549","2022-09-26 12:15:05","2022-09-26 12:24:34",0,100,569,1,"2022-09-26 12:24:34","anonymous","DE",1,1,31,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",569,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"550","2022-09-26 12:26:07","2022-09-26 12:27:04",0,100,56,1,"2022-09-26 12:27:04","anonymous","DE",1,1,63,0,1,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",56,"Deutschen","Screenout","60+",NA,NA,"","","","","Germany"
"551","2022-09-26 12:21:35","2022-09-26 12:28:48",0,100,433,1,"2022-09-26 12:28:48","anonymous","DE",0.899999976158142,1,60,0,1,1,9,5,1,"4|3|2|1|5",45,40,10,0,5,"4|3|2|1|5",1,"4|3|2|1|5",43,50,2,0,5,"4|3|2|1|5",7,20,80,"2|1",3,30,70,"2|1",3,3,2,4,4,1,"Deutsche/r","Deutschland","Deutsche",433,"Deutschen","Complete","60+",1,0,"Control","Pass","FL_76","Control","Germany"
"552","2022-09-26 12:24:35","2022-09-26 12:30:26",0,100,351,1,"2022-09-26 12:30:27","anonymous","DE",1,1,67,0,1,1,9,7,2,"4|3|2|1|5",34,66,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,84,0,16,0,"4|3|2|1|5",4,40,60,"2|1",4,0,100,"2|1",4,3,2,4,2,1,"Deutsche/r","Deutschland","Deutsche",351,"Deutschen","Complete","60+",0,1,"Control","Pass","FL_64","Control","Germany"
"553","2022-09-26 12:27:40","2022-09-26 12:35:45",0,100,485,1,"2022-09-26 12:35:47","anonymous","DE",1,1,72,0,1,1,9,6,1,"1|2|3|4|5",53,31,16,0,0,"1|2|3|4|5",1,"1|2|3|4|5",51,34,12,0,3,"1|2|3|4|5",4,62,38,"1|2",3,62,38,"1|2",4,4,2,4,5,2,"Deutsche/r","Deutschland","Deutsche",485,"Deutschen","Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Germany"
"554","2022-09-26 11:37:10","2022-09-26 13:45:21",0,100,7691,1,"2022-09-26 13:45:23","anonymous","DE",1,1,34,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",7691,"Deutschen","","30-39",NA,NA,"","","","","Germany"
"555","2022-09-21 18:19:33","2022-09-28 14:03:30",0,100,589437,1,"2022-09-28 14:03:32","anonymous","DE",0.899999976158142,1,64,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",2,"4|3|2|1|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",589437,"Deutschen","","60+",NA,NA,"","","FL_64","","Germany"
"556","2022-09-14 15:21:40","2022-09-14 15:24:40",0,61,179,0,"2022-10-13 13:13:49","anonymous","DE",1,1,42,0,1,1,5,5,2,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",179,"Deutschen","","40-49",NA,NA,"","","FL_63","","Germany"
"557","2022-09-14 18:01:21","2022-09-14 18:02:39",0,61,78,0,"2022-10-13 13:13:52","anonymous","DE",1,1,53,1,1,1,7,7,NA,"",NA,NA,NA,NA,NA,"",1,"1|2|3|4|5",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Deutsche/r","Deutschland","Deutsche",78,"Deutschen","","50-59",NA,NA,"","","FL_64","","Germany"
