"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Crear.un.campo.nuevo.o.elegir.del.menú.desplegable..","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"809","2022-10-04 15:35:50","2022-10-04 15:36:55","0","100","64","1","2022-10-04 15:36:55","anonymous","ES","1","1","45","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","64","","40-49","","","","","",""
"810","2022-10-04 15:36:15","2022-10-04 15:37:05","0","100","49","1","2022-10-04 15:37:05","anonymous","ES","0.8999999761581421","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","49","","18-29","","","","","",""
"811","2022-10-04 15:36:16","2022-10-04 15:37:05","0","100","49","1","2022-10-04 15:37:06","anonymous","ES","0.8999999761581421","1","18","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","49","","18-29","","","","","",""
"812","2022-10-04 15:36:58","2022-10-04 15:37:17","0","100","18","1","2022-10-04 15:37:17","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","18","","18-29","","","","","",""
"813","2022-10-04 14:33:34","2022-10-04 15:37:17","0","100","3822","1","2022-10-04 15:37:18","anonymous","ES","1","1","27","1","1","1","3","7","","","","","","","","","3","4|3|2|1|5","19","1","35","45","0","4|3|2|1|5","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","3822","","18-29","","","","","FL_88",""
"814","2022-10-04 15:36:28","2022-10-04 15:37:19","0","100","50","1","2022-10-04 15:37:19","anonymous","ES","0.8999999761581421","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","50","","18-29","","","","","",""
"815","2022-10-04 15:36:42","2022-10-04 15:37:21","0","100","38","1","2022-10-04 15:37:22","anonymous","ES","1","1","19","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","38","","18-29","","","","","",""
"816","2022-10-04 15:36:54","2022-10-04 15:37:28","0","100","34","1","2022-10-04 15:37:29","anonymous","ES","1","1","22","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","34","","18-29","","","","","",""
"817","2022-10-04 15:37:03","2022-10-04 15:37:33","0","100","29","1","2022-10-04 15:37:33","anonymous","ES","0.8999999761581421","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","29","","18-29","","","","","",""
"818","2022-10-04 15:37:12","2022-10-04 15:37:33","0","100","21","1","2022-10-04 15:37:34","anonymous","ES","0.8999999761581421","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","21","","18-29","","","","","",""
"819","2022-10-04 15:37:08","2022-10-04 15:37:50","0","100","42","1","2022-10-04 15:37:50","anonymous","ES","1","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","42","","18-29","","","","","",""
"820","2022-10-04 15:37:46","2022-10-04 15:38:07","0","100","21","1","2022-10-04 15:38:07","anonymous","ES","0.8999999761581421","1","22","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","21","","18-29","","","","","",""
"821","2022-10-04 15:36:44","2022-10-04 15:38:12","0","100","87","1","2022-10-04 15:38:12","anonymous","ES","0.8999999761581421","1","69","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","87","","60+","","","","","",""
"822","2022-10-04 15:36:23","2022-10-04 15:38:32","0","100","128","1","2022-10-04 15:38:33","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","128","","18-29","","","","","",""
"823","2022-10-04 15:38:22","2022-10-04 15:38:50","0","100","27","1","2022-10-04 15:38:50","anonymous","ES","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","27","","18-29","","","","","",""
"824","2022-10-04 15:38:37","2022-10-04 15:39:04","0","100","26","1","2022-10-04 15:39:04","anonymous","ES","0.8999999761581421","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","26","","18-29","","","","","",""
"825","2022-10-04 15:38:43","2022-10-04 15:39:29","0","100","46","1","2022-10-04 15:39:29","anonymous","ES","0.8999999761581421","1","21","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","46","","18-29","","","","","",""
"826","2022-10-04 15:39:13","2022-10-04 15:39:45","0","100","31","1","2022-10-04 15:39:45","anonymous","ES","0.8999999761581421","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","31","","18-29","","","","","",""
"827","2022-10-04 15:38:35","2022-10-04 15:39:52","0","100","76","1","2022-10-04 15:39:53","anonymous","ES","0.8999999761581421","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","76","","18-29","","","","","",""
"828","2022-10-04 15:39:07","2022-10-04 15:39:59","0","100","52","1","2022-10-04 15:40:00","anonymous","ES","1","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","52","","18-29","","","","","",""
"829","2022-10-04 15:39:28","2022-10-04 15:40:25","0","100","57","1","2022-10-04 15:40:25","anonymous","ES","0.8999999761581421","1","33","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","57","","30-39","","","","","",""
"830","2022-10-04 15:39:43","2022-10-04 15:40:36","0","100","53","1","2022-10-04 15:40:37","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","53","","18-29","","","","","",""
"831","2022-10-04 15:39:27","2022-10-04 15:40:45","0","100","77","1","2022-10-04 15:40:45","anonymous","ES","0.8999999761581421","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","77","","18-29","","","","","",""
"832","2022-10-04 15:40:26","2022-10-04 15:41:03","0","100","36","1","2022-10-04 15:41:03","anonymous","ES","1","1","18","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","36","","18-29","","","","","",""
"833","2022-10-04 15:40:24","2022-10-04 15:41:04","0","100","40","1","2022-10-04 15:41:04","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","40","","18-29","","","","","",""
"834","2022-10-04 15:40:33","2022-10-04 15:41:16","0","100","43","1","2022-10-04 15:41:16","anonymous","ES","1","1","25","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","43","","18-29","","","","","",""
"835","2022-10-04 15:40:49","2022-10-04 15:41:17","0","100","27","1","2022-10-04 15:41:17","anonymous","ES","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","27","","18-29","","","","","",""
"836","2022-10-04 15:40:48","2022-10-04 15:41:18","0","100","29","1","2022-10-04 15:41:19","anonymous","ES","1","1","26","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","29","","18-29","","","","","",""
"837","2022-10-04 15:40:49","2022-10-04 15:41:22","0","100","32","1","2022-10-04 15:41:23","anonymous","ES","0.8999999761581421","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","32","","18-29","","","","","",""
"838","2022-10-04 15:41:17","2022-10-04 15:41:59","0","100","41","1","2022-10-04 15:42:00","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","41","","18-29","","","","","",""
"839","2022-10-04 15:41:51","2022-10-04 15:42:21","0","100","30","1","2022-10-04 15:42:21","anonymous","ES","0.8999999761581421","1","21","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","30","","18-29","","","","","",""
"840","2022-10-04 15:40:33","2022-10-04 15:42:37","0","100","123","1","2022-10-04 15:42:37","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","123","","18-29","","","","","",""
"841","2022-10-04 15:41:18","2022-10-04 15:42:41","0","100","83","1","2022-10-04 15:42:41","anonymous","ES","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","83","","18-29","","","","","",""
"842","2022-10-04 15:29:09","2022-10-04 15:42:42","0","100","813","1","2022-10-04 15:42:43","anonymous","ES","1","1","63","0","1","1","10","10","1","4|3|2|1|5","40","10","30","20","0","4|3|2|1|5","1","4|3|2|1|5","10","20","20","10","40","4|3|2|1|5","6","40","60","2|1","4","20","80","2|1","3","7","2","3","9","1","mexicano/a","","México","mexicanos/as","813","Complete","60+","1","1","Control","Pass","FL_63","Control"
"843","2022-10-04 15:41:57","2022-10-04 15:42:43","0","100","46","1","2022-10-04 15:42:43","anonymous","ES","0.8999999761581421","1","28","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","46","","18-29","","","","","",""
"844","2022-10-04 15:42:14","2022-10-04 15:43:05","0","100","51","1","2022-10-04 15:43:06","anonymous","ES","1","1","20","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","51","","18-29","","","","","",""
"845","2022-10-04 15:42:38","2022-10-04 15:43:07","0","100","28","1","2022-10-04 15:43:07","anonymous","ES","0.8999999761581421","1","20","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","28","","18-29","","","","","",""
"846","2022-10-04 15:41:58","2022-10-04 15:43:23","0","100","85","1","2022-10-04 15:43:24","anonymous","ES","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","85","","18-29","","","","","",""
"847","2022-10-04 15:42:28","2022-10-04 15:43:37","0","100","68","1","2022-10-04 15:43:37","anonymous","ES","1","1","18","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","68","","18-29","","","","","",""
"848","2022-10-04 15:22:46","2022-10-04 15:43:56","0","100","1269","1","2022-10-04 15:43:56","anonymous","ES","0.8999999761581421","1","64","0","1","1","10","10","5","1|2|3|4|5","0","55","6","9","30","1|2|3|4|5","5","1|2|3|4|5","0","0","0","0","100","1|2|3|4|5","1","40","60","1|2","3","40","60","1|2","3","7","2","2","4","1","mexicano/a","","México","mexicanos/as","1269","Complete","60+","1","0","Control","Pass","FL_76","Control"
"849","2022-10-04 15:25:24","2022-10-04 15:45:16","0","100","1191","1","2022-10-04 15:45:17","anonymous","ES","0.8999999761581421","1","60","0","1","1","10","10","2","4|3|2|1|5","24","30","20","15","11","4|3|2|1|5","2","4|3|2|1|5","21","25","20","20","14","4|3|2|1|5","6","50","50","2|1","3","40","60","2|1","3","6","2","3","5","1","mexicano/a","","México","mexicanos/as","1191","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"850","2022-10-04 15:38:27","2022-10-04 15:45:42","0","100","435","1","2022-10-04 15:45:43","anonymous","ES","1","1","64","0","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","7","15","85","2|1","4","0","100","2|1","4","7","2","7","10","1","mexicano/a","","México","mexicanos/as","435","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"851","2022-10-04 15:44:05","2022-10-04 15:45:46","0","100","101","1","2022-10-04 15:45:47","anonymous","ES","1","1","21","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","101","","18-29","","","","","",""
"852","2022-10-04 15:40:27","2022-10-04 15:47:29","0","100","421","1","2022-10-04 15:47:30","anonymous","ES","0.8999999761581421","1","69","0","1","1","0","0","2","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","2","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","7","0","100","1|2","4","0","100","1|2","3","7","2","3","5","1","mexicano/a","","México","mexicanos/as","421","Complete","60+","0","0","Control","Pass","FL_88","Control"
"853","2022-10-04 15:46:35","2022-10-04 15:47:39","0","100","64","1","2022-10-04 15:47:39","anonymous","ES","1","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","64","","18-29","","","","","",""
"854","2022-10-04 15:47:35","2022-10-04 15:48:09","0","100","33","1","2022-10-04 15:48:10","anonymous","ES","1","1","24","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mexicano/a","","México","mexicanos/as","33","","18-29","","","","","",""
