"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Country_n1","Country_n2","Nationality_singular_n1","Nationality_plural_n1","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"501","2022-10-04 22:21:24","2022-10-04 22:22:30","0","100","66","1","2022-10-04 22:22:32","anonymous","PL","1","1","67","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","66","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"502","2022-10-04 22:21:54","2022-10-04 22:22:36","0","100","42","1","2022-10-04 22:22:36","anonymous","PL","1","1","32","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","42","Polski","Polsce","Polakiem/Polką","Polaków","","30-39","","","","","",""
"503","2022-10-04 22:25:41","2022-10-04 22:26:11","0","100","29","1","2022-10-04 22:26:11","anonymous","PL","1","1","33","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","29","Polski","Polsce","Polakiem/Polką","Polaków","","30-39","","","","","",""
"504","2022-10-04 23:24:53","2022-10-04 23:30:55","0","100","362","1","2022-10-04 23:30:55","anonymous","PL","1","1","23","1","1","1","10","10","1","1|2|3|4|5","86","12","1","1","0","1|2|3|4|5","1","1|2|3|4|5","95","5","0","0","0","1|2|3|4|5","7","16","84","1|2","4","23","77","1|2","4","6","2","5","5","3","Polak/Polka","Polska","Polacy","362","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"505","2022-10-04 23:18:14","2022-10-04 23:36:18","0","100","1083","1","2022-10-04 23:36:20","anonymous","PL","0.8999999761581421","1","21","0","1","1","10","8","2","1|2|3|4|5","50","34","0","0","16","1|2|3|4|5","2","1|2|3|4|5","30","43","0","0","27","1|2|3|4|5","4","81","19","1|2","3","73","27","1|2","2","4","2","4","5","1","Polak/Polka","Polska","Polacy","1083","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"506","2022-10-05 00:50:28","2022-10-05 00:54:38","0","100","249","1","2022-10-05 00:54:38","anonymous","PL","1","1","26","1","1","1","10","10","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","1","4|3|2|1|5","26","66","4","4","0","4|3|2|1|5","7","65","35","2|1","2","70","30","2|1","3","5","2","4","7","2","Polak/Polka","Polska","Polacy","249","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"507","2022-10-05 01:04:20","2022-10-05 01:13:20","0","100","540","1","2022-10-05 01:13:20","anonymous","PL","1","1","26","1","1","1","10","10","1","4|3|2|1|5","79","3","6","7","5","4|3|2|1|5","1","4|3|2|1|5","47","14","16","16","7","4|3|2|1|5","7","27","73","2|1","4","43","57","2|1","3","6","2","2","10","1","Polak/Polka","Polska","Polacy","540","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"508","2022-10-05 01:50:24","2022-10-05 01:50:58","0","100","34","1","2022-10-05 01:51:00","anonymous","PL","1","1","25","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","34","Polski","Polsce","Polakiem/Polką","Polaków","Screenout","18-29","","","","","",""
"509","2022-10-05 06:22:56","2022-10-05 06:27:05","0","100","249","1","2022-10-05 06:27:05","anonymous","PL","0.8999999761581421","1","27","1","1","1","10","2","2","1|2|3|4|5","9","15","11","6","59","1|2|3|4|5","5","1|2|3|4|5","11","16","24","12","37","1|2|3|4|5","6","70","30","1|2","3","30","70","1|2","3","4","2","4","8","1","Polak/Polka","Polska","Polacy","249","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"510","2022-10-05 08:04:17","2022-10-05 08:10:27","0","100","370","1","2022-10-05 08:10:28","anonymous","PL","0.8999999761581421","1","26","0","1","1","10","10","1","1|2|3|4|5","45","55","0","0","0","1|2|3|4|5","2","1|2|3|4|5","35","65","0","0","0","1|2|3|4|5","6","27","73","1|2","4","24","76","1|2","4","7","2","3","4","2","Polak/Polka","Polska","Polacy","370","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"511","2022-10-05 08:19:02","2022-10-05 08:21:42","0","100","159","1","2022-10-05 08:21:44","anonymous","PL","1","1","27","0","1","1","10","10","3","4|3|2|1|5","26","35","18","12","9","4|3|2|1|5","2","4|3|2|1|5","24","39","14","0","23","4|3|2|1|5","6","18","82","2|1","2","47","53","2|1","3","5","2","3","10","2","Polak/Polka","Polska","Polacy","159","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"512","2022-10-05 08:51:16","2022-10-05 08:53:12","0","100","115","1","2022-10-05 08:53:12","anonymous","PL","0.8999999761581421","1","27","0","1","1","10","7","3","4|3|2|1|5","16","14","10","19","41","4|3|2|1|5","2","4|3|2|1|5","21","20","9","9","41","4|3|2|1|5","5","70","30","2|1","3","50","50","2|1","2","6","2","5","3","1","Polak/Polka","Polska","Polacy","115","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"513","2022-10-05 08:56:41","2022-10-05 09:01:52","0","100","310","1","2022-10-05 09:01:52","anonymous","PL","1","1","22","0","1","1","8","8","1","1|2|3|4|5","62","21","15","2","0","1|2|3|4|5","1","1|2|3|4|5","35","29","25","6","5","1|2|3|4|5","6","35","65","1|2","4","29","71","1|2","3","4","2","4","8","2","Polak/Polka","Polska","Polacy","310","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"514","2022-10-05 09:39:25","2022-10-05 09:40:53","0","100","87","1","2022-10-05 09:40:53","anonymous","PL","1","1","30","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","87","Polski","Polsce","Polakiem/Polką","Polaków","","30-39","","","","","",""
"515","2022-10-05 09:52:32","2022-10-05 09:57:57","0","100","324","1","2022-10-05 09:57:57","anonymous","PL","1","1","27","1","1","1","7","7","2","1|2|3|4|5","65","35","0","0","0","1|2|3|4|5","3","1|2|3|4|5","0","23","77","0","0","1|2|3|4|5","6","6","94","1|2","3","53","47","1|2","3","5","2","3","5","1","Polak/Polka","Polska","Polacy","324","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"516","2022-10-05 11:54:38","2022-10-05 11:57:53","0","100","195","1","2022-10-05 11:57:55","anonymous","PL","1","1","28","1","1","1","6","8","2","1|2|3|4|5","20","21","33","14","12","1|2|3|4|5","2","1|2|3|4|5","17","24","19","12","28","1|2|3|4|5","5","40","60","1|2","2","43","57","1|2","2","5","2","5","3","1","Polak/Polka","Polska","Polacy","195","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"517","2022-10-05 11:55:36","2022-10-05 11:58:31","0","100","175","1","2022-10-05 11:58:32","anonymous","PL","0.8999999761581421","1","23","1","1","1","9","5","4","1|2|3|4|5","35","27","38","0","0","1|2|3|4|5","5","1|2|3|4|5","15","16","0","4","65","1|2|3|4|5","5","40","60","1|2","3","48","52","1|2","2","99","2","4","5","1","Polak/Polka","Polska","Polacy","175","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"518","2022-10-05 12:02:28","2022-10-05 12:04:56","0","100","147","1","2022-10-05 12:04:58","anonymous","PL","1","1","54","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","147","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"519","2022-10-05 12:13:18","2022-10-05 12:17:29","0","100","251","1","2022-10-05 12:17:29","anonymous","PL","1","1","21","0","1","1","10","7","1","1|2|3|4|5","20","27","32","21","0","1|2|3|4|5","1","1|2|3|4|5","18","30","41","11","0","1|2|3|4|5","7","69","31","1|2","4","74","26","1|2","4","6","2","3","0","2","Polak/Polka","Polska","Polacy","251","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"520","2022-10-05 14:14:06","2022-10-05 14:14:38","0","100","32","1","2022-10-05 14:14:40","anonymous","PL","1","1","48","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","32","Polski","Polsce","Polakiem/Polką","Polaków","","40-49","","","","","",""
"521","2022-10-05 14:24:53","2022-10-05 14:25:11","0","100","18","1","2022-10-05 14:25:11","anonymous","PL","1","1","34","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","18","Polski","Polsce","Polakiem/Polką","Polaków","","30-39","","","","","",""
"522","2022-10-05 14:30:51","2022-10-05 14:45:28","0","100","877","1","2022-10-05 14:45:30","anonymous","PL","1","1","22","0","1","1","9","9","2","1|2|3|4|5","46","30","10","7","7","1|2|3|4|5","2","1|2|3|4|5","34","6","34","9","17","1|2|3|4|5","7","8","92","1|2","3","0","100","1|2","4","6","2","4","4","1","Polak/Polka","Polska","Polacy","877","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"523","2022-10-05 14:41:15","2022-10-05 14:47:18","0","100","362","1","2022-10-05 14:47:18","anonymous","PL","1","1","26","0","1","1","4","10","2","1|2|3|4|5","48","52","0","0","0","1|2|3|4|5","5","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","3","80","20","1|2","3","51","49","1|2","2","99","2","4","10","1","Polak/Polka","Polska","Polacy","362","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"524","2022-10-05 14:54:46","2022-10-05 14:58:30","0","100","224","1","2022-10-05 14:58:31","anonymous","PL","1","1","26","0","1","1","10","10","5","1|2|3|4|5","11","29","22","19","19","1|2|3|4|5","5","1|2|3|4|5","12","20","21","22","25","1|2|3|4|5","1","51","49","1|2","3","55","45","1|2","3","7","2","4","5","1","Polak/Polka","Polska","Polacy","224","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"525","2022-10-05 15:13:19","2022-10-05 15:16:05","0","100","165","1","2022-10-05 15:16:06","anonymous","PL","0.800000011920929","1","24","1","1","1","5","4","2","1|2|3|4|5","54","46","0","0","0","1|2|3|4|5","2","1|2|3|4|5","40","35","25","0","0","1|2|3|4|5","4","50","50","1|2","3","26","74","1|2","2","3","2","4","3","2","Polak/Polka","Polska","Polacy","165","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"526","2022-10-05 15:38:35","2022-10-05 15:42:41","0","100","246","1","2022-10-05 15:42:42","anonymous","PL","1","1","26","0","1","1","10","8","1","1|2|3|4|5","59","41","0","0","0","1|2|3|4|5","1","1|2|3|4|5","66","34","0","0","0","1|2|3|4|5","7","32","68","1|2","4","68","32","1|2","4","7","2","6","5","1","Polak/Polka","Polska","Polacy","246","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"527","2022-10-05 16:12:41","2022-10-05 16:13:29","0","100","48","1","2022-10-05 16:13:30","anonymous","PL","1","1","54","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","48","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","",""
"528","2022-10-05 16:52:54","2022-10-05 16:53:32","0","100","37","1","2022-10-05 16:53:32","anonymous","PL","1","1","75","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","37","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"529","2022-10-05 17:54:19","2022-10-05 17:58:51","0","100","272","1","2022-10-05 17:58:53","anonymous","PL","1","1","24","0","1","1","5","5","2","4|3|2|1|5","40","20","20","20","0","4|3|2|1|5","2","4|3|2|1|5","0","20","20","20","40","4|3|2|1|5","5","80","20","2|1","3","57","43","2|1","2","5","2","5","5","2","Polak/Polka","Polska","Polacy","272","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"530","2022-10-05 18:10:17","2022-10-05 18:19:26","0","100","549","1","2022-10-05 18:19:26","anonymous","PL","1","1","28","0","1","1","8","8","2","4|3|2|1|5","12","20","15","53","0","4|3|2|1|5","2","4|3|2|1|5","10","15","26","25","24","4|3|2|1|5","4","70","30","2|1","3","67","33","2|1","2","4","2","5","2","1","Polak/Polka","Polska","Polacy","549","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"531","2022-10-05 19:11:59","2022-10-05 19:13:55","0","100","115","1","2022-10-05 19:13:55","anonymous","PL","1","1","0","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","115","Polski","Polsce","Polakiem/Polką","Polaków","Screenout","","","","","","",""
"532","2022-10-05 19:32:48","2022-10-05 19:36:38","0","100","229","1","2022-10-05 19:36:38","anonymous","PL","0.8999999761581421","1","18","1","1","1","10","10","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","7","50","50","1|2","4","0","100","1|2","4","7","2","4","5","1","Polak/Polka","Polska","Polacy","229","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"533","2022-10-05 19:35:33","2022-10-05 19:38:25","0","100","171","1","2022-10-05 19:38:26","anonymous","PL","0.8999999761581421","1","28","0","1","1","5","8","2","4|3|2|1|5","12","20","45","18","5","4|3|2|1|5","2","4|3|2|1|5","11","31","23","18","17","4|3|2|1|5","4","55","45","2|1","2","50","50","2|1","3","3","2","4","3","1","Polak/Polka","Polska","Polacy","171","Polski","Polsce","Polakiem/Polką","Polaków","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"534","2022-10-05 20:27:30","2022-10-05 20:28:26","0","100","56","1","2022-10-05 20:28:27","anonymous","PL","1","1","71","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","56","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","",""
"535","2022-10-05 20:46:55","2022-10-05 20:47:19","0","100","24","1","2022-10-05 20:47:21","anonymous","PL","0.8999999761581421","1","25","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","24","Polski","Polsce","Polakiem/Polką","Polaków","Screenout","18-29","","","","","",""
"536","2022-10-05 21:13:52","2022-10-05 21:15:46","0","100","113","1","2022-10-05 21:15:46","anonymous","PL","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","113","Polski","Polsce","Polakiem/Polką","Polaków","","18-29","","","","","",""
"537","2022-10-05 21:28:14","2022-10-05 21:34:47","0","100","393","1","2022-10-05 21:34:49","anonymous","PL","1","1","18","0","1","1","9","7","2","4|3|2|1|5","15","35","25","20","5","4|3|2|1|5","5","4|3|2|1|5","17","23","23","19","18","4|3|2|1|5","3","39","61","2|1","3","45","55","2|1","2","4","2","2","3","2","Polak/Polka","Polska","Polacy","393","Polski","Polsce","Polakiem/Polką","Polaków","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"538","2022-09-23 17:49:35","2022-09-23 17:53:46","0","66","251","0","2022-10-13 13:14:24","anonymous","PL","1","1","59","0","1","1","10","10","","","","","","","","","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","251","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","FL_88",""
"539","2022-09-23 23:18:34","2022-09-23 23:20:08","0","61","93","0","2022-10-13 13:14:27","anonymous","PL","1","1","57","1","1","1","10","10","","","","","","","","","5","4|3|2|1|5","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","93","Polski","Polsce","Polakiem/Polką","Polaków","","50-59","","","","","FL_64",""
"540","2022-10-03 10:11:38","2022-10-03 10:22:22","0","61","644","0","2022-10-13 13:14:32","anonymous","PL","1","1","43","1","1","1","10","6","","","100","0","0","0","0","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","644","Polski","Polsce","Polakiem/Polką","Polaków","","40-49","","","","","FL_76",""
"541","2022-10-03 10:35:17","2022-10-03 10:37:58","0","61","160","0","2022-10-13 13:14:46","anonymous","PL","1","1","40","0","1","1","10","10","","","","","","","","","1","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","160","Polski","Polsce","Polakiem/Polką","Polaków","","40-49","","","","","FL_64",""
"542","2022-10-03 11:04:00","2022-10-03 11:08:59","0","66","299","0","2022-10-13 13:14:52","anonymous","PL","0.8999999761581421","1","63","0","1","1","10","10","","","","","","","","","2","1|2|3|4|5","20","40","20","20","0","1|2|3|4|5","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","299","Polski","Polsce","Polakiem/Polką","Polaków","","60+","","","","","FL_88",""
"543","2022-10-03 12:05:47","2022-10-03 12:08:44","0","59","177","0","2022-10-13 13:14:57","anonymous","PL","1","1","40","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","177","Polski","Polsce","Polakiem/Polką","Polaków","","40-49","","","","","FL_76",""
"544","2022-10-03 13:58:20","2022-10-03 16:17:14","0","61","8334","0","2022-10-13 13:14:58","anonymous","PL","1","1","32","0","1","1","9","7","","","","","","","","","2","4|3|2|1|5","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","8334","Polski","Polsce","Polakiem/Polką","Polaków","","30-39","","","","","FL_64",""
"545","2022-10-03 19:02:06","2022-10-03 19:06:48","0","61","282","0","2022-10-13 13:15:02","anonymous","PL","1","1","49","0","1","1","10","10","","","","","","","","","","","0","0","0","100","0","1|2|3|4|5","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","282","Polski","Polsce","Polakiem/Polką","Polaków","","40-49","","","","","FL_88",""
"546","2022-10-04 14:43:43","2022-10-04 14:44:43","0","59","60","0","2022-10-13 13:15:07","anonymous","PL","1","1","28","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Polak/Polka","Polska","Polacy","60","Polski","Polsce","Polakiem/Polką","Polaków","","18-29","","","","","FL_63",""
